fromNode	toNode	weight	direction	fromAltName	toAltName
ECT2	CDC45	0.0960117025082505	undirected	NA	NA
ECT2	CDC20	0.111492586682028	undirected	NA	NA
ECT2	E2F1	0.082948262061561	undirected	NA	NA
ECT2	POC1A	0.077281279892317	undirected	NA	NA
ECT2	CHEK1	0.122362777745859	undirected	NA	NA
ECT2	TTK	0.145160134091152	undirected	NA	NA
ECT2	PTTG1	0.0970815214251859	undirected	NA	NA
ECT2	GPSM2	0.105956370015765	undirected	NA	NA
ECT2	PRC1	0.139436025339125	undirected	NA	NA
ECT2	IL20RB	0.023346284766428	undirected	NA	NA
ECT2	DLGAP5	0.158852616298933	undirected	NA	NA
ECT2	KIF18A	0.138592486971979	undirected	NA	NA
ECT2	TOP2A	0.150135487424889	undirected	NA	NA
ECT2	KRT6A	0.0245111229969917	undirected	NA	NA
ECT2	CCNE1	0.0739370188925503	undirected	NA	NA
ECT2	DEPDC1B	0.0962543478764553	undirected	NA	NA
ECT2	CKS2	0.0866683875823215	undirected	NA	NA
ECT2	TRIP13	0.124069673957311	undirected	NA	NA
ECT2	GJB5	0.0227892219157758	undirected	NA	NA
ECT2	KLK6	0.0258228607609234	undirected	NA	NA
ECT2	RAB26	0.0214289156583891	undirected	NA	NA
ECT2	DIAPH3	0.136389936525074	undirected	NA	NA
ECT2	HMGA2	0.0460142835811624	undirected	NA	NA
ECT2	KIF23	0.153447402643751	undirected	NA	NA
ECT2	FOXM1	0.125005368373623	undirected	NA	NA
ECT2	AUNIP	0.119616463186875	undirected	NA	NA
ECT2	OIP5	0.0825045601152539	undirected	NA	NA
ECT2	ZMAT1	0.0367502917466906	undirected	NA	NA
ECT2	KIF20A	0.147692052647682	undirected	NA	NA
ECT2	CDCA3	0.0722692682544909	undirected	NA	NA
ECT2	TSPOAP1	0.0437962711352781	undirected	NA	NA
ECT2	BTNL9	0.033288100468672	undirected	NA	NA
ECT2	CDKN3	0.12240193483681	undirected	NA	NA
ECT2	ARX	0.027083436502032	undirected	NA	NA
ECT2	FAM189A1	0.0266094605394593	undirected	NA	NA
ECT2	PCSK1N	0.0349098024089183	undirected	NA	NA
ECT2	EREG	0.0397386075371021	undirected	NA	NA
ECT2	UBE2S	0.0276114029166503	undirected	NA	NA
ECT2	BCAR3	0.0429056654437783	undirected	NA	NA
ECT2	CHD5	0.0347768481346229	undirected	NA	NA
ECT2	ULBP2	0.0285454292479752	undirected	NA	NA
CDC25C	CEP55	0.22897722534843	undirected	NA	NA
CDC25C	TP73	0.11539649299188	undirected	NA	NA
CDC25C	PBK	0.220245381129608	undirected	NA	NA
CDC25C	KIF4A	0.232660766554417	undirected	NA	NA
CDC25C	CKS1B	0.0916403293252986	undirected	NA	NA
CDC25C	SPC25	0.192733224004271	undirected	NA	NA
CDC25C	MELK	0.227311194730868	undirected	NA	NA
CDC25C	TPX2	0.228787052014405	undirected	NA	NA
CDC25C	CDK1	0.230238086919741	undirected	NA	NA
CDC25C	FAM83D	0.11211723697778	undirected	NA	NA
CDC25C	CDC6	0.23081331511449	undirected	NA	NA
CDC25C	AURKA	0.251015799078873	undirected	NA	NA
CDC25C	RIBC2	0.0766744948807971	undirected	NA	NA
CDC25C	SKA3	0.207285301904235	undirected	NA	NA
CDC25C	S100A2	0.0733576796865981	undirected	NA	NA
CDC25C	ANLN	0.158423184412177	undirected	NA	NA
CDC25C	PLK1	0.182162732457075	undirected	NA	NA
CDC25C	KIF14	0.202428790562903	undirected	NA	NA
CDC25C	DTL	0.237520528089908	undirected	NA	NA
CDC25C	HRASLS2	0.0686495018470584	undirected	NA	NA
CDC25C	CCNB1	0.239404474118219	undirected	NA	NA
CDC25C	CDC45	0.2289364005579	undirected	NA	NA
CDC25C	CDC20	0.237013754312484	undirected	NA	NA
CDC25C	E2F1	0.21146901904763	undirected	NA	NA
CDC25C	POC1A	0.162648236100988	undirected	NA	NA
CDC25C	CHEK1	0.235183236829584	undirected	NA	NA
CDC25C	TTK	0.267049472347702	undirected	NA	NA
CDC25C	PTTG1	0.242888351293115	undirected	NA	NA
CDC25C	GPSM2	0.141818639822313	undirected	NA	NA
CDC25C	CPAMD8	0.0216064910417044	undirected	NA	NA
CDC25C	CRTAC1	0.0308617473471026	undirected	NA	NA
CDC25C	PRC1	0.22296518505054	undirected	NA	NA
CDC25C	IL20RB	0.0438082701789154	undirected	NA	NA
CDC25C	DLGAP5	0.248873525682673	undirected	NA	NA
CDC25C	KIF18A	0.246138138905668	undirected	NA	NA
CDC25C	TOP2A	0.238683397549134	undirected	NA	NA
CDC25C	KRT6A	0.0449843856214818	undirected	NA	NA
CDC25C	CCNE1	0.188204186968753	undirected	NA	NA
CDC25C	DEPDC1B	0.1840327781211	undirected	NA	NA
CDC25C	CKS2	0.205874387696844	undirected	NA	NA
CDC25C	TRIP13	0.227124622740611	undirected	NA	NA
CDC25C	GJB5	0.0556474591058232	undirected	NA	NA
CDC25C	KLK6	0.0551802509128863	undirected	NA	NA
CDC25C	ANXA8	0.0280043286672239	undirected	NA	NA
CDC25C	DIAPH3	0.203474047192688	undirected	NA	NA
CDC25C	HMGA2	0.0611955999859329	undirected	NA	NA
CDC25C	KIF23	0.240436537945372	undirected	NA	NA
CDC25C	FOXM1	0.231226791766429	undirected	NA	NA
CDC25C	AUNIP	0.256951742534735	undirected	NA	NA
CDC25C	OIP5	0.207618174606997	undirected	NA	NA
CDC25C	ZMAT1	0.0606647636943229	undirected	NA	NA
CDC25C	KIF20A	0.25980575452262	undirected	NA	NA
CDC25C	DSG3	0.0322436438047052	undirected	NA	NA
CDC25C	CDCA3	0.21002511847738	undirected	NA	NA
CDC25C	TSPOAP1	0.0432787252278229	undirected	NA	NA
CDC25C	BTNL9	0.0394433139578777	undirected	NA	NA
CDC25C	CDKN3	0.285761858435435	undirected	NA	NA
CDC25C	PTPRN2	0.0226294493902814	undirected	NA	NA
CDC25C	ARX	0.0387214006588024	undirected	NA	NA
CDC25C	FAM189A1	0.0350434555899686	undirected	NA	NA
CDC25C	PCSK1N	0.0224818835665032	undirected	NA	NA
CDC25C	EREG	0.0296495129061016	undirected	NA	NA
CDC25C	UBE2S	0.110043059282186	undirected	NA	NA
CDC25C	BCAR3	0.0502634100853238	undirected	NA	NA
CDC25C	CHD5	0.066224685261955	undirected	NA	NA
CDC25C	ULBP2	0.059949149199495	undirected	NA	NA
CEP55	TP73	0.108960394799841	undirected	NA	NA
CEP55	PBK	0.255092540082065	undirected	NA	NA
CEP55	KIF4A	0.283446570541878	undirected	NA	NA
CEP55	CKS1B	0.0995983703198744	undirected	NA	NA
CEP55	SPC25	0.228745542156894	undirected	NA	NA
CEP55	MELK	0.274762793985485	undirected	NA	NA
CEP55	TPX2	0.301025413070612	undirected	NA	NA
CEP55	CDK1	0.26366745372275	undirected	NA	NA
CEP55	FAM83D	0.135077320991983	undirected	NA	NA
CEP55	CDC6	0.274238916774092	undirected	NA	NA
CEP55	AURKA	0.289799119269011	undirected	NA	NA
CEP55	RIBC2	0.0880076907705501	undirected	NA	NA
CEP55	SKA3	0.228677168616437	undirected	NA	NA
CEP55	S100A2	0.0703192015383352	undirected	NA	NA
CEP55	ANLN	0.200911176978595	undirected	NA	NA
CEP55	PLK1	0.22336540309035	undirected	NA	NA
CEP55	KIF14	0.259752847150286	undirected	NA	NA
CEP55	DTL	0.291339113081761	undirected	NA	NA
CEP55	HRASLS2	0.0610655349471255	undirected	NA	NA
CEP55	CCNB1	0.262497392174099	undirected	NA	NA
CEP55	CDC45	0.253096903774253	undirected	NA	NA
CEP55	CDC20	0.24948006621821	undirected	NA	NA
CEP55	E2F1	0.222653286544838	undirected	NA	NA
CEP55	POC1A	0.157624756692385	undirected	NA	NA
CEP55	CHEK1	0.281140531844081	undirected	NA	NA
CEP55	TTK	0.328379873999728	undirected	NA	NA
CEP55	PTTG1	0.247991026686171	undirected	NA	NA
CEP55	GPSM2	0.17900489581793	undirected	NA	NA
CEP55	CPAMD8	0.024647569681726	undirected	NA	NA
CEP55	CRTAC1	0.0319252905825687	undirected	NA	NA
CEP55	PRC1	0.27149661367403	undirected	NA	NA
CEP55	IL20RB	0.0431044711746384	undirected	NA	NA
CEP55	DLGAP5	0.292934623725844	undirected	NA	NA
CEP55	KIF18A	0.302312670875731	undirected	NA	NA
CEP55	TOP2A	0.306420840377421	undirected	NA	NA
CEP55	KRT6A	0.0502043777725726	undirected	NA	NA
CEP55	CCNE1	0.204335706021525	undirected	NA	NA
CEP55	DEPDC1B	0.212068813683899	undirected	NA	NA
CEP55	CKS2	0.217391844477201	undirected	NA	NA
CEP55	TRIP13	0.268559763903856	undirected	NA	NA
CEP55	GJB5	0.0495647705821809	undirected	NA	NA
CEP55	KLK6	0.057820479175034	undirected	NA	NA
CEP55	RAB26	0.0201404997698518	undirected	NA	NA
CEP55	ANXA8	0.027456813482355	undirected	NA	NA
CEP55	DIAPH3	0.265410596125324	undirected	NA	NA
CEP55	HMGA2	0.0735306702575741	undirected	NA	NA
CEP55	KIF23	0.303779369879935	undirected	NA	NA
CEP55	FOXM1	0.27750414675222	undirected	NA	NA
CEP55	AUNIP	0.300921473388141	undirected	NA	NA
CEP55	OIP5	0.216692241837377	undirected	NA	NA
CEP55	ZMAT1	0.0587620043108233	undirected	NA	NA
CEP55	KIF20A	0.307664134393026	undirected	NA	NA
CEP55	DSG3	0.0387966730596976	undirected	NA	NA
CEP55	CDCA3	0.21141505091362	undirected	NA	NA
CEP55	TSPOAP1	0.0529681602134142	undirected	NA	NA
CEP55	BTNL9	0.0496260897536036	undirected	NA	NA
CEP55	CDKN3	0.326780073160794	undirected	NA	NA
CEP55	PTPRN2	0.0251864721012577	undirected	NA	NA
CEP55	ARX	0.0383197867013387	undirected	NA	NA
CEP55	FAM189A1	0.0330261751606308	undirected	NA	NA
CEP55	PCSK1N	0.0298406823516563	undirected	NA	NA
CEP55	EREG	0.034668120669644	undirected	NA	NA
CEP55	UBE2S	0.089124189527977	undirected	NA	NA
CEP55	BCAR3	0.0556407928942559	undirected	NA	NA
CEP55	CHD5	0.0655165317124676	undirected	NA	NA
CEP55	ULBP2	0.0598053386440852	undirected	NA	NA
TP73	PBK	0.0707950790367029	undirected	NA	NA
TP73	KIF4A	0.11698497845252	undirected	NA	NA
TP73	CKS1B	0.0650087490147818	undirected	NA	NA
TP73	SPC25	0.0324561366008013	undirected	NA	NA
TP73	MELK	0.0676452559304217	undirected	NA	NA
TP73	TPX2	0.129081302326291	undirected	NA	NA
TP73	CDK1	0.107393341762934	undirected	NA	NA
TP73	FAM83D	0.0203477733889696	undirected	NA	NA
TP73	CDC6	0.0628338473947273	undirected	NA	NA
TP73	AURKA	0.108521833151616	undirected	NA	NA
TP73	RIBC2	0.0279409662798418	undirected	NA	NA
TP73	SKA3	0.0996531418519941	undirected	NA	NA
TP73	S100A2	0.022295319234394	undirected	NA	NA
TP73	ANLN	0.0771894217944941	undirected	NA	NA
TP73	PLK1	0.117211924857473	undirected	NA	NA
TP73	KIF14	0.0647415019371332	undirected	NA	NA
TP73	DTL	0.0628603404197534	undirected	NA	NA
TP73	CCNB1	0.0947632019950931	undirected	NA	NA
TP73	CDC45	0.0714574646351001	undirected	NA	NA
TP73	CDC20	0.102319849736143	undirected	NA	NA
TP73	E2F1	0.0849126191777854	undirected	NA	NA
TP73	POC1A	0.0889461761579726	undirected	NA	NA
TP73	CHEK1	0.0575724582778744	undirected	NA	NA
TP73	TTK	0.0661572631616195	undirected	NA	NA
TP73	PTTG1	0.0932949500503575	undirected	NA	NA
TP73	GPSM2	0.0264376666983046	undirected	NA	NA
TP73	PRC1	0.0848262983526423	undirected	NA	NA
TP73	DLGAP5	0.10295574158614	undirected	NA	NA
TP73	KIF18A	0.0747412241556912	undirected	NA	NA
TP73	TOP2A	0.0761005913751867	undirected	NA	NA
TP73	CCNE1	0.0394039812846508	undirected	NA	NA
TP73	DEPDC1B	0.0318134433262002	undirected	NA	NA
TP73	CKS2	0.074150358171878	undirected	NA	NA
TP73	TRIP13	0.0817332764698669	undirected	NA	NA
TP73	GJB5	0.0202477335059435	undirected	NA	NA
TP73	DIAPH3	0.048515308099864	undirected	NA	NA
TP73	KIF23	0.0844412252424683	undirected	NA	NA
TP73	FOXM1	0.0765175426998968	undirected	NA	NA
TP73	AUNIP	0.0583592248424085	undirected	NA	NA
TP73	OIP5	0.0735406614766129	undirected	NA	NA
TP73	KIF20A	0.0898772404081914	undirected	NA	NA
TP73	CDCA3	0.0502664497598787	undirected	NA	NA
TP73	CDKN3	0.0618313229390151	undirected	NA	NA
TP73	FOXJ1	0.0200561406447023	undirected	NA	NA
TP73	UBE2S	0.043944163414387	undirected	NA	NA
TP73	BCAR3	0.0210269419145825	undirected	NA	NA
PBK	KIF4A	0.271021880955597	undirected	NA	NA
PBK	CKS1B	0.0936225835986907	undirected	NA	NA
PBK	SPC25	0.145563831119241	undirected	NA	NA
PBK	MELK	0.179980568292993	undirected	NA	NA
PBK	TPX2	0.289128189813377	undirected	NA	NA
PBK	CDK1	0.244077074727629	undirected	NA	NA
PBK	FAM83D	0.0877637233944561	undirected	NA	NA
PBK	CDC6	0.183417535459266	undirected	NA	NA
PBK	AURKA	0.249808044963811	undirected	NA	NA
PBK	RIBC2	0.0587541462051131	undirected	NA	NA
PBK	SKA3	0.211364488134661	undirected	NA	NA
PBK	S100A2	0.0495012491513188	undirected	NA	NA
PBK	ANLN	0.187726442586243	undirected	NA	NA
PBK	PLK1	0.215024878139445	undirected	NA	NA
PBK	KIF14	0.166648404180891	undirected	NA	NA
PBK	DTL	0.190164426267964	undirected	NA	NA
PBK	HRASLS2	0.0381658463489108	undirected	NA	NA
PBK	CCNB1	0.209765541417121	undirected	NA	NA
PBK	CDC45	0.171050566697357	undirected	NA	NA
PBK	CDC20	0.204136154616762	undirected	NA	NA
PBK	E2F1	0.154941877439704	undirected	NA	NA
PBK	POC1A	0.139203394936236	undirected	NA	NA
PBK	CHEK1	0.192165315386559	undirected	NA	NA
PBK	TTK	0.213549240995017	undirected	NA	NA
PBK	PTTG1	0.187845161535034	undirected	NA	NA
PBK	GPSM2	0.115343472424617	undirected	NA	NA
PBK	CRTAC1	0.0206915576203369	undirected	NA	NA
PBK	PRC1	0.207451867401517	undirected	NA	NA
PBK	IL20RB	0.0270479746217523	undirected	NA	NA
PBK	DLGAP5	0.253547346838726	undirected	NA	NA
PBK	KIF18A	0.199457658182687	undirected	NA	NA
PBK	TOP2A	0.207183759957646	undirected	NA	NA
PBK	KRT6A	0.0321466411888142	undirected	NA	NA
PBK	CCNE1	0.127297405810331	undirected	NA	NA
PBK	DEPDC1B	0.1485465490227	undirected	NA	NA
PBK	CKS2	0.151896687033603	undirected	NA	NA
PBK	TRIP13	0.193122125445757	undirected	NA	NA
PBK	GJB5	0.031785925915817	undirected	NA	NA
PBK	KLK6	0.0362959105015374	undirected	NA	NA
PBK	DIAPH3	0.173561856652605	undirected	NA	NA
PBK	HMGA2	0.0445997390417364	undirected	NA	NA
PBK	KIF23	0.220032783923	undirected	NA	NA
PBK	FOXM1	0.18896372546303	undirected	NA	NA
PBK	AUNIP	0.194764780071784	undirected	NA	NA
PBK	OIP5	0.141619946513639	undirected	NA	NA
PBK	ZMAT1	0.0398172896282819	undirected	NA	NA
PBK	KIF20A	0.227722507757491	undirected	NA	NA
PBK	DSG3	0.0246124582419256	undirected	NA	NA
PBK	CDCA3	0.138502784566198	undirected	NA	NA
PBK	TSPOAP1	0.0409699734262455	undirected	NA	NA
PBK	BTNL9	0.0344830372430555	undirected	NA	NA
PBK	CDKN3	0.221331850499157	undirected	NA	NA
PBK	ARX	0.0287767316001734	undirected	NA	NA
PBK	FAM189A1	0.0227777382246796	undirected	NA	NA
PBK	PCSK1N	0.0227300559360584	undirected	NA	NA
PBK	EREG	0.0222379402443265	undirected	NA	NA
PBK	UBE2S	0.0577825709833357	undirected	NA	NA
PBK	BCAR3	0.0345991536753638	undirected	NA	NA
PBK	CHD5	0.050006552492039	undirected	NA	NA
PBK	ULBP2	0.0366965132716664	undirected	NA	NA
KIF4A	CKS1B	0.0989628710777906	undirected	NA	NA
KIF4A	SPC25	0.23504636553822	undirected	NA	NA
KIF4A	MELK	0.287781284890885	undirected	NA	NA
KIF4A	TPX2	0.307814560379582	undirected	NA	NA
KIF4A	CDK1	0.274732118495133	undirected	NA	NA
KIF4A	FAM83D	0.140495024149357	undirected	NA	NA
KIF4A	CDC6	0.289128411881629	undirected	NA	NA
KIF4A	AURKA	0.306928196064905	undirected	NA	NA
KIF4A	RIBC2	0.091603666695166	undirected	NA	NA
KIF4A	SKA3	0.242030311566154	undirected	NA	NA
KIF4A	S100A2	0.0783336962781518	undirected	NA	NA
KIF4A	ANLN	0.213486083260231	undirected	NA	NA
KIF4A	PLK1	0.228140298927826	undirected	NA	NA
KIF4A	KIF14	0.274525469120444	undirected	NA	NA
KIF4A	DTL	0.306694720334706	undirected	NA	NA
KIF4A	HRASLS2	0.0665195087191204	undirected	NA	NA
KIF4A	CCNB1	0.278570084519259	undirected	NA	NA
KIF4A	CDC45	0.268731810402078	undirected	NA	NA
KIF4A	CDC20	0.266663469742746	undirected	NA	NA
KIF4A	E2F1	0.234313762552157	undirected	NA	NA
KIF4A	POC1A	0.167380697210719	undirected	NA	NA
KIF4A	CHEK1	0.297808558078726	undirected	NA	NA
KIF4A	TTK	0.348083351085287	undirected	NA	NA
KIF4A	PTTG1	0.259607984846452	undirected	NA	NA
KIF4A	GPSM2	0.191193075417764	undirected	NA	NA
KIF4A	CPAMD8	0.0258544418752173	undirected	NA	NA
KIF4A	CRTAC1	0.0319917545995771	undirected	NA	NA
KIF4A	PRC1	0.286757913143715	undirected	NA	NA
KIF4A	IL20RB	0.0478131202068696	undirected	NA	NA
KIF4A	DLGAP5	0.312728491145884	undirected	NA	NA
KIF4A	KIF18A	0.323391533380712	undirected	NA	NA
KIF4A	TOP2A	0.325273190491665	undirected	NA	NA
KIF4A	KRT6A	0.0559537229296248	undirected	NA	NA
KIF4A	CCNE1	0.214803738923657	undirected	NA	NA
KIF4A	DEPDC1B	0.223420984111364	undirected	NA	NA
KIF4A	CKS2	0.225253450843771	undirected	NA	NA
KIF4A	TRIP13	0.28551559662698	undirected	NA	NA
KIF4A	GJB5	0.0566996440721852	undirected	NA	NA
KIF4A	KLK6	0.0625091746809931	undirected	NA	NA
KIF4A	RAB26	0.0215324360415069	undirected	NA	NA
KIF4A	ANXA8	0.03275225843704	undirected	NA	NA
KIF4A	DIAPH3	0.283626763958322	undirected	NA	NA
KIF4A	HMGA2	0.0783825386179208	undirected	NA	NA
KIF4A	KIF23	0.323762189537028	undirected	NA	NA
KIF4A	FOXM1	0.297596052913223	undirected	NA	NA
KIF4A	AUNIP	0.31810703704674	undirected	NA	NA
KIF4A	OIP5	0.228591422186355	undirected	NA	NA
KIF4A	ZMAT1	0.0611064784334319	undirected	NA	NA
KIF4A	KIF20A	0.328845129852645	undirected	NA	NA
KIF4A	DSG3	0.0426629488004452	undirected	NA	NA
KIF4A	CDCA3	0.224520160134936	undirected	NA	NA
KIF4A	TSPOAP1	0.0573993436089199	undirected	NA	NA
KIF4A	BTNL9	0.0514410940338817	undirected	NA	NA
KIF4A	CDKN3	0.345005337997152	undirected	NA	NA
KIF4A	PTPRN2	0.0278618290309694	undirected	NA	NA
KIF4A	ARX	0.0407371185711978	undirected	NA	NA
KIF4A	FAM189A1	0.035086581297289	undirected	NA	NA
KIF4A	PCSK1N	0.0316314383951954	undirected	NA	NA
KIF4A	EREG	0.0394306404146981	undirected	NA	NA
KIF4A	UBE2S	0.092175357792756	undirected	NA	NA
KIF4A	BCAR3	0.0634406940371752	undirected	NA	NA
KIF4A	CHD5	0.0705212988582782	undirected	NA	NA
KIF4A	ULBP2	0.064184949350766	undirected	NA	NA
CKS1B	SPC25	0.085359334762448	undirected	NA	NA
CKS1B	MELK	0.096361789167327	undirected	NA	NA
CKS1B	TPX2	0.0999304383881348	undirected	NA	NA
CKS1B	CDK1	0.103333764016569	undirected	NA	NA
CKS1B	FAM83D	0.0452563735798478	undirected	NA	NA
CKS1B	CDC6	0.103705416502712	undirected	NA	NA
CKS1B	AURKA	0.104897521430331	undirected	NA	NA
CKS1B	RIBC2	0.0303701756174882	undirected	NA	NA
CKS1B	SKA3	0.0993203362387785	undirected	NA	NA
CKS1B	S100A2	0.0506579461233856	undirected	NA	NA
CKS1B	ANLN	0.07516600357221	undirected	NA	NA
CKS1B	PLK1	0.0886825267074919	undirected	NA	NA
CKS1B	KIF14	0.0917970865576591	undirected	NA	NA
CKS1B	DTL	0.112168124888871	undirected	NA	NA
CKS1B	HRASLS2	0.0341764342494382	undirected	NA	NA
CKS1B	CCNB1	0.100208066930265	undirected	NA	NA
CKS1B	CDC45	0.103318788807725	undirected	NA	NA
CKS1B	CDC20	0.0983777419384334	undirected	NA	NA
CKS1B	E2F1	0.102221297101436	undirected	NA	NA
CKS1B	POC1A	0.0856128633531098	undirected	NA	NA
CKS1B	CHEK1	0.100012678139718	undirected	NA	NA
CKS1B	TTK	0.102157974942977	undirected	NA	NA
CKS1B	PTTG1	0.108055741541302	undirected	NA	NA
CKS1B	GPSM2	0.0540650079414647	undirected	NA	NA
CKS1B	PRC1	0.095485826998435	undirected	NA	NA
CKS1B	IL20RB	0.0253485991457388	undirected	NA	NA
CKS1B	DLGAP5	0.0989148064596138	undirected	NA	NA
CKS1B	KIF18A	0.0943142987343303	undirected	NA	NA
CKS1B	TOP2A	0.096078803419928	undirected	NA	NA
CKS1B	KRT6A	0.0223965205540917	undirected	NA	NA
CKS1B	CCNE1	0.0832315043995667	undirected	NA	NA
CKS1B	DEPDC1B	0.0697810477172223	undirected	NA	NA
CKS1B	CKS2	0.100967425787939	undirected	NA	NA
CKS1B	TRIP13	0.0955616517186295	undirected	NA	NA
CKS1B	GJB5	0.0258350676927153	undirected	NA	NA
CKS1B	KLK6	0.0268756766265579	undirected	NA	NA
CKS1B	DIAPH3	0.0841704455599882	undirected	NA	NA
CKS1B	HMGA2	0.0431788934484141	undirected	NA	NA
CKS1B	KIF23	0.0932489746003862	undirected	NA	NA
CKS1B	FOXM1	0.096533920044592	undirected	NA	NA
CKS1B	AUNIP	0.0952556858687586	undirected	NA	NA
CKS1B	OIP5	0.0944467666963464	undirected	NA	NA
CKS1B	ZMAT1	0.051382143168583	undirected	NA	NA
CKS1B	KIF20A	0.0998597709329831	undirected	NA	NA
CKS1B	CDCA3	0.094033379166667	undirected	NA	NA
CKS1B	TSPOAP1	0.028406738843321	undirected	NA	NA
CKS1B	BTNL9	0.0264580083022447	undirected	NA	NA
CKS1B	CDKN3	0.109693419312014	undirected	NA	NA
CKS1B	EREG	0.0201665968952561	undirected	NA	NA
CKS1B	UBE2S	0.0763782209837463	undirected	NA	NA
CKS1B	BCAR3	0.0321017926988886	undirected	NA	NA
CKS1B	CHD5	0.031199950147898	undirected	NA	NA
CKS1B	ULBP2	0.0421749353227912	undirected	NA	NA
SPC25	MELK	0.151929490743763	undirected	NA	NA
SPC25	TPX2	0.250138870646429	undirected	NA	NA
SPC25	CDK1	0.226720852972822	undirected	NA	NA
SPC25	CDC6	0.146317487220781	undirected	NA	NA
SPC25	AURKA	0.223377128045464	undirected	NA	NA
SPC25	SKA3	0.183240054815544	undirected	NA	NA
SPC25	ANLN	0.144115420109656	undirected	NA	NA
SPC25	PLK1	0.185154192686984	undirected	NA	NA
SPC25	KIF14	0.132900992127511	undirected	NA	NA
SPC25	DTL	0.14355258319806	undirected	NA	NA
SPC25	CCNB1	0.182561325826771	undirected	NA	NA
SPC25	CDC45	0.134725711840374	undirected	NA	NA
SPC25	CDC20	0.178848232444464	undirected	NA	NA
SPC25	E2F1	0.146006770646183	undirected	NA	NA
SPC25	POC1A	0.124394380571361	undirected	NA	NA
SPC25	CHEK1	0.131303921582455	undirected	NA	NA
SPC25	TTK	0.150806297314645	undirected	NA	NA
SPC25	PTTG1	0.178133976533922	undirected	NA	NA
SPC25	GPSM2	0.0375509727514989	undirected	NA	NA
SPC25	PRC1	0.178102986328008	undirected	NA	NA
SPC25	DLGAP5	0.213489414269509	undirected	NA	NA
SPC25	KIF18A	0.157949924166466	undirected	NA	NA
SPC25	TOP2A	0.171831046470177	undirected	NA	NA
SPC25	CCNE1	0.0402406847081466	undirected	NA	NA
SPC25	DEPDC1B	0.0481133653084842	undirected	NA	NA
SPC25	CKS2	0.148892572102665	undirected	NA	NA
SPC25	TRIP13	0.16462151693852	undirected	NA	NA
SPC25	DIAPH3	0.105949691610757	undirected	NA	NA
SPC25	KIF23	0.18024152006639	undirected	NA	NA
SPC25	FOXM1	0.150973213988833	undirected	NA	NA
SPC25	AUNIP	0.116230956441454	undirected	NA	NA
SPC25	OIP5	0.131999708040856	undirected	NA	NA
SPC25	KIF20A	0.185543470047043	undirected	NA	NA
SPC25	CDCA3	0.0919118311392017	undirected	NA	NA
SPC25	CDKN3	0.156609570765254	undirected	NA	NA
SPC25	UBE2S	0.0463588559265211	undirected	NA	NA
MELK	TPX2	0.305563052700612	undirected	NA	NA
MELK	CDK1	0.260994380921944	undirected	NA	NA
MELK	FAM83D	0.0930495392578957	undirected	NA	NA
MELK	CDC6	0.180788677397642	undirected	NA	NA
MELK	AURKA	0.26230993074073	undirected	NA	NA
MELK	RIBC2	0.0548605612675303	undirected	NA	NA
MELK	SKA3	0.224364547988339	undirected	NA	NA
MELK	S100A2	0.0443719161611571	undirected	NA	NA
MELK	ANLN	0.201199968885881	undirected	NA	NA
MELK	PLK1	0.224976100148143	undirected	NA	NA
MELK	KIF14	0.182182602809942	undirected	NA	NA
MELK	DTL	0.190214153840445	undirected	NA	NA
MELK	HRASLS2	0.0362151078348361	undirected	NA	NA
MELK	CCNB1	0.213222880256658	undirected	NA	NA
MELK	CDC45	0.168312411808858	undirected	NA	NA
MELK	CDC20	0.208813423080478	undirected	NA	NA
MELK	E2F1	0.161520772731266	undirected	NA	NA
MELK	POC1A	0.14215165059493	undirected	NA	NA
MELK	CHEK1	0.185717377322693	undirected	NA	NA
MELK	TTK	0.215891794984866	undirected	NA	NA
MELK	PTTG1	0.192351512801717	undirected	NA	NA
MELK	GPSM2	0.123064845259461	undirected	NA	NA
MELK	CRTAC1	0.0227144653781756	undirected	NA	NA
MELK	PRC1	0.221168823531104	undirected	NA	NA
MELK	IL20RB	0.0254373748067867	undirected	NA	NA
MELK	DLGAP5	0.262226024549875	undirected	NA	NA
MELK	KIF18A	0.202164610410099	undirected	NA	NA
MELK	TOP2A	0.222028571943315	undirected	NA	NA
MELK	KRT6A	0.0305785040834814	undirected	NA	NA
MELK	CCNE1	0.129968268959772	undirected	NA	NA
MELK	DEPDC1B	0.137343384038013	undirected	NA	NA
MELK	CKS2	0.157929970331128	undirected	NA	NA
MELK	TRIP13	0.205063218681151	undirected	NA	NA
MELK	GJB5	0.0289898139837598	undirected	NA	NA
MELK	KLK6	0.0356954980480341	undirected	NA	NA
MELK	DIAPH3	0.17653553184757	undirected	NA	NA
MELK	HMGA2	0.0451551189495164	undirected	NA	NA
MELK	KIF23	0.235421049353978	undirected	NA	NA
MELK	FOXM1	0.198649922295096	undirected	NA	NA
MELK	AUNIP	0.194425622974314	undirected	NA	NA
MELK	OIP5	0.142123717409312	undirected	NA	NA
MELK	ZMAT1	0.0355831064851464	undirected	NA	NA
MELK	KIF20A	0.235512238318023	undirected	NA	NA
MELK	DSG3	0.0248887214984726	undirected	NA	NA
MELK	CDCA3	0.135377061397963	undirected	NA	NA
MELK	TSPOAP1	0.0348957984736629	undirected	NA	NA
MELK	BTNL9	0.031505131547875	undirected	NA	NA
MELK	CDKN3	0.210384088454918	undirected	NA	NA
MELK	ARX	0.0255133047434319	undirected	NA	NA
